"Kod";"Nazwa";"Rodzaje chorób";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2005";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2006";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2007";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2008";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2009";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2010";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2011";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2012";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2013";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2014";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2015";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"15-19";"2016";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"1999";314;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2000";303;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2001";268;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2002";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2003";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2004";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2005";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2006";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2007";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2008";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2009";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2010";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2011";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2012";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2013";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2014";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2015";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"20-44";"2016";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"1999";383;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2000";350;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2001";326;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2002";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2003";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2004";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2005";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2006";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2007";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2008";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2009";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2010";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2011";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2012";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2013";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2014";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2015";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"45-64";"2016";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"1999";327;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2000";287;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2001";209;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2002";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2003";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2004";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2005";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2006";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2007";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2008";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2009";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2010";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2011";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2012";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2013";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2014";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2015";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica układu oddechowego";"65 i więcej";"2016";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"1999";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2000";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2001";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2002";766;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2003";797;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2004";727;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2005";860;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2006";713;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2007";668;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2008";660;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2009";713;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2010";775;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2011";715;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2012";663;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2013";555;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2014";546;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2015";537;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"ogółem";"2016";490;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"1999";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2000";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2001";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2002";19;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2003";7;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2004";4;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2005";0;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2006";2;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2007";0;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2008";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2009";2;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2010";2;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2011";3;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2012";4;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2013";3;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2014";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2015";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"0-14";"2016";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"1999";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2000";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2001";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2002";17;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2003";17;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2004";10;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2005";11;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2006";13;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2007";10;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2008";3;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2009";10;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2010";9;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2011";5;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2012";4;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2013";4;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2014";11;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2015";6;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"15-19";"2016";3;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"1999";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2000";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2001";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2002";215;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2003";207;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2004";219;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2005";263;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2006";213;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2007";214;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2008";193;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2009";185;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2010";205;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2011";189;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2012";191;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2013";154;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2014";155;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2015";145;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"20-44";"2016";155;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"1999";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2000";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2001";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2002";286;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2003";305;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2004";290;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2005";349;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2006";302;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2007";302;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2008";304;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2009";339;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2010";362;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2011";338;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2012";312;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2013";248;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2014";238;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2015";251;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"45-64";"2016";209;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"1999";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2000";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2001";;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2002";229;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2003";261;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2004";204;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2005";237;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2006";183;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2007";142;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2008";159;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2009";177;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2010";197;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2011";180;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2012";152;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2013";146;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2014";141;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2015";134;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica płuc";"65 i więcej";"2016";122;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"1999";694;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2000";644;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2001";505;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2002";467;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2003";456;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2004";459;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2005";507;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2006";443;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2007";387;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2008";376;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2009";380;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2010";337;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2011";421;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2012";432;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2013";341;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2014";370;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2015";362;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2016";371;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"1999";3;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2000";9;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2001";9;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2002";10;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2003";4;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2004";5;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2005";0;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2006";0;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2007";0;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2008";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2009";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2010";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2011";0;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2012";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2013";2;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2014";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2015";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2016";1;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"1999";12;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2000";13;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2001";11;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2002";14;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2003";12;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2004";9;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2005";9;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2006";6;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2007";6;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2008";2;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2009";5;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2010";4;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2011";2;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2012";3;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2013";2;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2014";8;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2015";5;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2016";3;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"1999";215;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2000";207;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2001";173;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2002";153;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2003";142;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2004";140;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2005";185;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2006";149;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2007";141;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2008";126;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2009";105;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2010";106;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2011";127;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2012";145;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2013";121;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2014";123;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2015";119;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2016";132;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"1999";254;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2000";238;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2001";193;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2002";181;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2003";166;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2004";193;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2005";201;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2006";186;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2007";164;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2008";177;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2009";182;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2010";161;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2011";196;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2012";192;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2013";138;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2014";145;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2015";162;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2016";138;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"1999";210;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2000";177;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2001";119;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2002";109;"osoba";"";
1000000;"ŁÓDZKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2003";132;"osoba";"";
